# Continuous evolution trace log
global_time,t,p,v,a
global_time,t',p,v,a
191.097900,0.000000,6758.067580,39.432900,0.000000
191.199010,0.101110,6762.054640,39.432900,0.000000
191.300120,0.202220,6766.041701,39.432900,0.000000
191.401230,0.303330,6770.028761,39.432900,0.000000
191.502340,0.404440,6774.015822,39.432900,0.000000
191.603450,0.505550,6778.002882,39.432900,0.000000
191.704560,0.606660,6781.989943,39.432900,0.000000
191.805670,0.707770,6785.977003,39.432900,0.000000
191.906780,0.808880,6789.964064,39.432900,0.000000
192.007890,0.909990,6793.951124,39.432900,0.000000
192.109000,1.011100,6797.938185,39.432900,0.000000
global_time,t',p,v,a
192.109000,0.000000,6797.938185,39.432900,0.000000
192.210110,0.101110,6801.925245,39.432900,0.000000
192.311220,0.202220,6805.912306,39.432900,0.000000
192.412330,0.303330,6809.899366,39.432900,0.000000
192.513440,0.404440,6813.886427,39.432900,0.000000
192.614550,0.505550,6817.873487,39.432900,0.000000
192.715660,0.606660,6821.860548,39.432900,0.000000
192.816770,0.707770,6825.847609,39.432900,0.000000
192.917880,0.808880,6829.834669,39.432900,0.000000
193.018990,0.909990,6833.821730,39.432900,0.000000
193.120100,1.011100,6837.808790,39.432900,0.000000
global_time,t',p,v,a
193.120100,0.000000,6837.808790,39.432900,0.000000
193.221210,0.101110,6841.795851,39.432900,0.000000
193.322320,0.202220,6845.782911,39.432900,0.000000
193.423430,0.303330,6849.769972,39.432900,0.000000
193.524540,0.404440,6853.757032,39.432900,0.000000
193.625650,0.505550,6857.744093,39.432900,0.000000
193.726760,0.606660,6861.731153,39.432900,0.000000
193.827870,0.707770,6865.718214,39.432900,0.000000
193.928980,0.808880,6869.705274,39.432900,0.000000
194.030090,0.909990,6873.692335,39.432900,0.000000
194.131200,1.011100,6877.679395,39.432900,0.000000
global_time,t',p,v,a
194.131200,0.000000,6877.679395,39.432900,0.000000
194.232310,0.101110,6881.666456,39.432900,0.000000
194.333420,0.202220,6885.653516,39.432900,0.000000
194.434530,0.303330,6889.640577,39.432900,0.000000
194.535640,0.404440,6893.627637,39.432900,0.000000
194.636750,0.505550,6897.614698,39.432900,0.000000
194.737860,0.606660,6901.601758,39.432900,0.000000
194.838970,0.707770,6905.588819,39.432900,0.000000
194.940080,0.808880,6909.575879,39.432900,0.000000
195.041190,0.909990,6913.562940,39.432900,0.000000
195.142300,1.011100,6917.550000,39.432900,0.000000
global_time,t',p,v,a
195.142300,0.000000,6917.550000,39.432900,0.000000
195.243410,0.101110,6921.537061,39.432900,0.000000
195.344520,0.202220,6925.524122,39.432900,0.000000
195.445630,0.303330,6929.511182,39.432900,0.000000
195.546740,0.404440,6933.498243,39.432900,0.000000
195.647850,0.505550,6937.485303,39.432900,0.000000
195.748960,0.606660,6941.472364,39.432900,0.000000
195.850070,0.707770,6945.459424,39.432900,0.000000
195.951180,0.808880,6949.446485,39.432900,0.000000
196.052290,0.909990,6953.433545,39.432900,0.000000
196.153400,1.011100,6957.420606,39.432900,0.000000
global_time,t',p,v,a
196.153400,0.000000,6957.420606,39.432900,0.000000
196.254510,0.101110,6961.407666,39.432900,0.000000
196.355620,0.202220,6965.394727,39.432900,0.000000
196.456730,0.303330,6969.381787,39.432900,0.000000
196.557840,0.404440,6973.368848,39.432900,0.000000
196.658950,0.505550,6977.355908,39.432900,0.000000
196.760060,0.606660,6981.342969,39.432900,0.000000
196.861170,0.707770,6985.330029,39.432900,0.000000
196.962280,0.808880,6989.317090,39.432900,0.000000
197.063390,0.909990,6993.304150,39.432900,0.000000
197.164500,1.011100,6997.291211,39.432900,0.000000
global_time,t',p,v,a
197.164500,0.000000,6997.291211,39.432900,0.000000
197.265610,0.101110,7001.278271,39.432900,0.000000
197.366720,0.202220,7005.265332,39.432900,0.000000
197.467830,0.303330,7009.252392,39.432900,0.000000
197.568940,0.404440,7013.239453,39.432900,0.000000
197.670050,0.505550,7017.226513,39.432900,0.000000
197.771160,0.606660,7021.213574,39.432900,0.000000
197.872270,0.707770,7025.200634,39.432900,0.000000
197.973380,0.808880,7029.187695,39.432900,0.000000
198.074490,0.909990,7033.174756,39.432900,0.000000
198.175600,1.011100,7037.161816,39.432900,0.000000
global_time,t',p,v,a
198.175600,0.000000,7037.161816,39.432900,0.000000
198.276710,0.101110,7041.148877,39.432900,0.000000
198.377820,0.202220,7045.135937,39.432900,0.000000
198.478930,0.303330,7049.122998,39.432900,0.000000
198.580040,0.404440,7053.110058,39.432900,0.000000
198.681150,0.505550,7057.097119,39.432900,0.000000
198.782260,0.606660,7061.084179,39.432900,0.000000
198.883370,0.707770,7065.071240,39.432900,0.000000
198.984480,0.808880,7069.058300,39.432900,0.000000
199.085590,0.909990,7073.045361,39.432900,0.000000
199.186700,1.011100,7077.032421,39.432900,0.000000
global_time,t',p,v,a
199.186700,0.000000,7077.032421,39.432900,0.000000
199.287810,0.101110,7081.019482,39.432900,0.000000
199.388920,0.202220,7085.006542,39.432900,0.000000
199.490030,0.303330,7088.993603,39.432900,0.000000
199.591140,0.404440,7092.980663,39.432900,0.000000
199.692250,0.505550,7096.967724,39.432900,0.000000
199.793360,0.606660,7100.954784,39.432900,0.000000
199.894470,0.707770,7104.941845,39.432900,0.000000
199.995580,0.808880,7108.928905,39.432900,0.000000
200.096690,0.909990,7112.915966,39.432900,0.000000
200.197800,1.011100,7116.903026,39.432900,0.000000
global_time,t',p,v,a
200.197800,0.000000,7116.903026,39.432900,0.000000
200.298910,0.101110,7120.890087,39.432900,0.000000
200.400020,0.202220,7124.877147,39.432900,0.000000
200.501130,0.303330,7128.864208,39.432900,0.000000
200.602240,0.404440,7132.851268,39.432900,0.000000
200.703350,0.505550,7136.838329,39.432900,0.000000
200.804460,0.606660,7140.825390,39.432900,0.000000
200.905570,0.707770,7144.812450,39.432900,0.000000
201.006680,0.808880,7148.799511,39.432900,0.000000
201.107790,0.909990,7152.786571,39.432900,0.000000
201.208900,1.011100,7156.773632,39.432900,0.000000
global_time,t',p,v,a
201.208900,0.000000,7156.773632,39.432900,0.000000
201.310010,0.101110,7160.760692,39.432900,0.000000
201.411120,0.202220,7164.747753,39.432900,0.000000
201.512230,0.303330,7168.734813,39.432900,0.000000
201.613340,0.404440,7172.721874,39.432900,0.000000
201.714450,0.505550,7176.708934,39.432900,0.000000
201.815560,0.606660,7180.695995,39.432900,0.000000
201.916670,0.707770,7184.683055,39.432900,0.000000
202.017780,0.808880,7188.670116,39.432900,0.000000
202.118890,0.909990,7192.657176,39.432900,0.000000
202.220000,1.011100,7196.644237,39.432900,0.000000
global_time,t',p,v,a
202.220000,0.000000,7196.644237,39.432900,0.000000
202.321110,0.101110,7200.631297,39.432900,0.000000
202.422220,0.202220,7204.618358,39.432900,0.000000
202.523330,0.303330,7208.605418,39.432900,0.000000
202.624440,0.404440,7212.592479,39.432900,0.000000
202.725550,0.505550,7216.579539,39.432900,0.000000
202.826660,0.606660,7220.566600,39.432900,0.000000
202.927770,0.707770,7224.553660,39.432900,0.000000
203.028880,0.808880,7228.540721,39.432900,0.000000
203.129990,0.909990,7232.527781,39.432900,0.000000
203.231100,1.011100,7236.514842,39.432900,0.000000
global_time,t',p,v,a
203.231100,0.000000,7236.514842,39.432900,0.000000
203.332210,0.101110,7240.501903,39.432900,0.000000
203.433320,0.202220,7244.488963,39.432900,0.000000
203.534430,0.303330,7248.476024,39.432900,0.000000
203.635540,0.404440,7252.463084,39.432900,0.000000
203.736650,0.505550,7256.450145,39.432900,0.000000
203.837760,0.606660,7260.437205,39.432900,0.000000
203.938870,0.707770,7264.424266,39.432900,0.000000
204.039980,0.808880,7268.411326,39.432900,0.000000
204.141090,0.909990,7272.398387,39.432900,0.000000
204.242200,1.011100,7276.385447,39.432900,0.000000
global_time,t',p,v,a
204.242200,0.000000,7276.385447,39.432900,0.000000
204.343310,0.101110,7280.372508,39.432900,0.000000
204.444420,0.202220,7284.359568,39.432900,0.000000
204.545530,0.303330,7288.346629,39.432900,0.000000
204.646640,0.404440,7292.333689,39.432900,0.000000
204.747750,0.505550,7296.320750,39.432900,0.000000
204.848860,0.606660,7300.307810,39.432900,0.000000
204.949970,0.707770,7304.294871,39.432900,0.000000
205.051080,0.808880,7308.281931,39.432900,0.000000
205.152190,0.909990,7312.268992,39.432900,0.000000
205.253300,1.011100,7316.256052,39.432900,0.000000
global_time,t',p,v,a
205.253300,0.000000,7316.256052,39.432900,0.000000
205.354410,0.101110,7320.243113,39.432900,0.000000
205.455520,0.202220,7324.230173,39.432900,0.000000
205.556630,0.303330,7328.217234,39.432900,0.000000
205.657740,0.404440,7332.204294,39.432900,0.000000
205.758850,0.505550,7336.191355,39.432900,0.000000
205.859960,0.606660,7340.178415,39.432900,0.000000
205.961070,0.707770,7344.165476,39.432900,0.000000
206.062180,0.808880,7348.152537,39.432900,0.000000
206.163290,0.909990,7352.139597,39.432900,0.000000
206.264400,1.011100,7356.126658,39.432900,0.000000
global_time,t',p,v,a
206.264400,0.000000,7356.126658,39.432900,0.000000
206.365510,0.101110,7360.113718,39.432900,0.000000
206.466620,0.202220,7364.100779,39.432900,0.000000
206.567730,0.303330,7368.087839,39.432900,0.000000
206.668840,0.404440,7372.074900,39.432900,0.000000
206.769950,0.505550,7376.061960,39.432900,0.000000
206.871060,0.606660,7380.049021,39.432900,0.000000
206.972170,0.707770,7384.036081,39.432900,0.000000
207.073280,0.808880,7388.023142,39.432900,0.000000
207.174390,0.909990,7392.010202,39.432900,0.000000
207.275500,1.011100,7395.997263,39.432900,0.000000
global_time,t',p,v,a
207.275500,0.000000,7395.997263,39.432900,0.000000
207.376610,0.101110,7399.984323,39.432900,0.000000
207.477720,0.202220,7403.971384,39.432900,0.000000
207.578830,0.303330,7407.958444,39.432900,0.000000
207.679940,0.404440,7411.945505,39.432900,0.000000
207.781050,0.505550,7415.932565,39.432900,0.000000
207.882160,0.606660,7419.919626,39.432900,0.000000
207.983270,0.707770,7423.906686,39.432900,0.000000
208.084380,0.808880,7427.893747,39.432900,0.000000
208.185490,0.909990,7431.880807,39.432900,0.000000
208.286600,1.011100,7435.867868,39.432900,0.000000
global_time,t',p,v,a
208.286600,0.000000,7435.867868,39.432900,0.000000
208.387710,0.101110,7439.854928,39.432900,0.000000
208.488820,0.202220,7443.841989,39.432900,0.000000
208.589930,0.303330,7447.829049,39.432900,0.000000
208.691040,0.404440,7451.816110,39.432900,0.000000
208.792150,0.505550,7455.803171,39.432900,0.000000
208.893260,0.606660,7459.790231,39.432900,0.000000
208.994370,0.707770,7463.777292,39.432900,0.000000
209.095480,0.808880,7467.764352,39.432900,0.000000
209.196590,0.909990,7471.751413,39.432900,0.000000
209.297700,1.011100,7475.738473,39.432900,0.000000
global_time,t',p,v,a
209.297700,0.000000,7475.738473,39.432900,0.000000
209.398810,0.101110,7479.725534,39.432900,0.000000
209.499920,0.202220,7483.712594,39.432900,0.000000
209.601030,0.303330,7487.699655,39.432900,0.000000
209.702140,0.404440,7491.686715,39.432900,0.000000
209.803250,0.505550,7495.673776,39.432900,0.000000
209.904360,0.606660,7499.660836,39.432900,0.000000
210.005470,0.707770,7503.647897,39.432900,0.000000
210.106580,0.808880,7507.634957,39.432900,0.000000
210.207690,0.909990,7511.622018,39.432900,0.000000
210.308800,1.011100,7515.609078,39.432900,0.000000
global_time,t',p,v,a
210.308800,0.000000,7515.609078,39.432900,0.000000
210.409910,0.101110,7519.596139,39.432900,0.000000
210.511020,0.202220,7523.583199,39.432900,0.000000
210.612130,0.303330,7527.570260,39.432900,0.000000
210.713240,0.404440,7531.557320,39.432900,0.000000
210.814350,0.505550,7535.544381,39.432900,0.000000
210.915460,0.606660,7539.531441,39.432900,0.000000
211.016570,0.707770,7543.518502,39.432900,0.000000
211.117680,0.808880,7547.505562,39.432900,0.000000
211.218790,0.909990,7551.492623,39.432900,0.000000
211.319900,1.011100,7555.479684,39.432900,0.000000
global_time,t',p,v,a
211.319900,0.000000,7555.479684,39.432900,0.000000
211.421010,0.101110,7559.466744,39.432900,0.000000
211.522120,0.202220,7563.453805,39.432900,0.000000
211.623230,0.303330,7567.440865,39.432900,0.000000
211.724340,0.404440,7571.427926,39.432900,0.000000
211.825450,0.505550,7575.414986,39.432900,0.000000
211.926560,0.606660,7579.402047,39.432900,0.000000
212.027670,0.707770,7583.389107,39.432900,0.000000
212.128780,0.808880,7587.376168,39.432900,0.000000
212.229890,0.909990,7591.363228,39.432900,0.000000
212.331000,1.011100,7595.350289,39.432900,0.000000
global_time,t',p,v,a
212.331000,0.000000,7595.350289,39.432900,0.000000
212.432110,0.101110,7599.337349,39.432900,0.000000
212.533220,0.202220,7603.324410,39.432900,0.000000
212.634330,0.303330,7607.311470,39.432900,0.000000
212.735440,0.404440,7611.298531,39.432900,0.000000
212.836550,0.505550,7615.285591,39.432900,0.000000
212.937660,0.606660,7619.272652,39.432900,0.000000
213.038770,0.707770,7623.259712,39.432900,0.000000
213.139880,0.808880,7627.246773,39.432900,0.000000
213.240990,0.909990,7631.233833,39.432900,0.000000
213.342100,1.011100,7635.220894,39.432900,0.000000
global_time,t',p,v,a
213.342100,0.000000,7635.220894,39.432900,0.000000
213.443210,0.101110,7639.207954,39.432900,0.000000
213.544320,0.202220,7643.195015,39.432900,0.000000
213.645430,0.303330,7647.182075,39.432900,0.000000
213.746540,0.404440,7651.169136,39.432900,0.000000
213.847650,0.505550,7655.156196,39.432900,0.000000
213.948760,0.606660,7659.143257,39.432900,0.000000
214.049870,0.707770,7663.130318,39.432900,0.000000
214.150980,0.808880,7667.117378,39.432900,0.000000
214.252090,0.909990,7671.104439,39.432900,0.000000
214.353200,1.011100,7675.091499,39.432900,0.000000
global_time,t',p,v,a
214.353200,0.000000,7675.091499,39.432900,0.000000
214.454310,0.101110,7679.078560,39.432900,0.000000
214.555420,0.202220,7683.065620,39.432900,0.000000
214.656530,0.303330,7687.052681,39.432900,0.000000
214.757640,0.404440,7691.039741,39.432900,0.000000
214.858750,0.505550,7695.026802,39.432900,0.000000
214.959860,0.606660,7699.013862,39.432900,0.000000
215.060970,0.707770,7703.000923,39.432900,0.000000
215.162080,0.808880,7706.987983,39.432900,0.000000
215.263190,0.909990,7710.975044,39.432900,0.000000
215.364300,1.011100,7714.962104,39.432900,0.000000
global_time,t',p,v,a
215.364300,0.000000,7714.962104,39.432900,0.000000
215.465410,0.101110,7718.949165,39.432900,0.000000
215.566520,0.202220,7722.936225,39.432900,0.000000
215.667630,0.303330,7726.923286,39.432900,0.000000
215.768740,0.404440,7730.910346,39.432900,0.000000
215.869850,0.505550,7734.897407,39.432900,0.000000
215.970960,0.606660,7738.884467,39.432900,0.000000
216.072070,0.707770,7742.871528,39.432900,0.000000
216.173180,0.808880,7746.858588,39.432900,0.000000
216.274290,0.909990,7750.845649,39.432900,0.000000
216.375400,1.011100,7754.832709,39.432900,0.000000
global_time,t',p,v,a
216.375400,0.000000,7754.832709,39.432900,0.000000
216.476510,0.101110,7758.819770,39.432900,0.000000
216.577620,0.202220,7762.806830,39.432900,0.000000
216.678730,0.303330,7766.793891,39.432900,0.000000
216.779840,0.404440,7770.780952,39.432900,0.000000
216.880950,0.505550,7774.768012,39.432900,0.000000
216.982060,0.606660,7778.755073,39.432900,0.000000
217.083170,0.707770,7782.742133,39.432900,0.000000
217.184280,0.808880,7786.729194,39.432900,0.000000
217.285390,0.909990,7790.716254,39.432900,0.000000
217.386500,1.011100,7794.703315,39.432900,0.000000
global_time,t',p,v,a
217.386500,0.000000,7794.703315,39.432900,0.000000
217.487610,0.101110,7798.690375,39.432900,0.000000
217.588720,0.202220,7802.677436,39.432900,0.000000
217.689830,0.303330,7806.664496,39.432900,0.000000
217.790940,0.404440,7810.651557,39.432900,0.000000
217.892050,0.505550,7814.638617,39.432900,0.000000
217.993160,0.606660,7818.625678,39.432900,0.000000
218.094270,0.707770,7822.612738,39.432900,0.000000
218.195380,0.808880,7826.599799,39.432900,0.000000
218.296490,0.909990,7830.586859,39.432900,0.000000
218.397600,1.011100,7834.573920,39.432900,0.000000
global_time,t',p,v,a
218.397600,0.000000,7834.573920,39.432900,0.000000
218.498710,0.101110,7838.560980,39.432900,0.000000
218.599820,0.202220,7842.548041,39.432900,0.000000
218.700930,0.303330,7846.535101,39.432900,0.000000
218.802040,0.404440,7850.522162,39.432900,0.000000
218.903150,0.505550,7854.509222,39.432900,0.000000
219.004260,0.606660,7858.496283,39.432900,0.000000
219.105370,0.707770,7862.483343,39.432900,0.000000
219.206480,0.808880,7866.470404,39.432900,0.000000
219.307590,0.909990,7870.457465,39.432900,0.000000
219.408700,1.011100,7874.444525,39.432900,0.000000
global_time,t',p,v,a
219.408700,0.000000,7874.444525,39.432900,0.000000
219.509810,0.101110,7878.431586,39.432900,0.000000
219.610920,0.202220,7882.418646,39.432900,0.000000
219.712030,0.303330,7886.405707,39.432900,0.000000
219.813140,0.404440,7890.392767,39.432900,0.000000
219.914250,0.505550,7894.379828,39.432900,0.000000
220.015360,0.606660,7898.366888,39.432900,0.000000
220.116470,0.707770,7902.353949,39.432900,0.000000
220.217580,0.808880,7906.341009,39.432900,0.000000
220.318690,0.909990,7910.328070,39.432900,0.000000
220.419800,1.011100,7914.315130,39.432900,0.000000
global_time,t',p,v,a
220.419800,0.000000,7914.315130,39.432900,0.000000
220.520910,0.101110,7918.302191,39.432900,0.000000
220.622020,0.202220,7922.289251,39.432900,0.000000
220.723130,0.303330,7926.276312,39.432900,0.000000
220.824240,0.404440,7930.263372,39.432900,0.000000
220.925350,0.505550,7934.250433,39.432900,0.000000
221.026460,0.606660,7938.237493,39.432900,0.000000
221.127570,0.707770,7942.224554,39.432900,0.000000
221.228680,0.808880,7946.211614,39.432900,0.000000
221.329790,0.909990,7950.198675,39.432900,0.000000
221.430900,1.011100,7954.185735,39.432900,0.000000
global_time,t',p,v,a
221.430900,0.000000,7954.185735,39.432900,0.000000
221.532010,0.101110,7958.172796,39.432900,0.000000
221.633120,0.202220,7962.159856,39.432900,0.000000
221.734230,0.303330,7966.146917,39.432900,0.000000
221.835340,0.404440,7970.133977,39.432900,0.000000
221.936450,0.505550,7974.121038,39.432900,0.000000
222.037560,0.606660,7978.108099,39.432900,0.000000
222.138670,0.707770,7982.095159,39.432900,0.000000
222.239780,0.808880,7986.082220,39.432900,0.000000
222.340890,0.909990,7990.069280,39.432900,0.000000
222.442000,1.011100,7994.056341,39.432900,0.000000
global_time,t',p,v,a
222.442000,0.000000,7994.056341,39.432900,0.000000
222.543110,0.101110,7998.043401,39.432900,0.000000
222.644220,0.202220,8002.030462,39.432900,0.000000
222.745330,0.303330,8006.017522,39.432900,0.000000
222.846440,0.404440,8010.004583,39.432900,0.000000
222.947550,0.505550,8013.991643,39.432900,0.000000
223.048660,0.606660,8017.978704,39.432900,0.000000
223.149770,0.707770,8021.965764,39.432900,0.000000
223.250880,0.808880,8025.952825,39.432900,0.000000
223.351990,0.909990,8029.939885,39.432900,0.000000
223.453100,1.011100,8033.926946,39.432900,0.000000
global_time,t',p,v,a
223.453100,0.000000,8033.926946,39.432900,0.000000
223.554210,0.101110,8037.914006,39.432900,0.000000
223.655320,0.202220,8041.901067,39.432900,0.000000
223.756430,0.303330,8045.888127,39.432900,0.000000
223.857540,0.404440,8049.875188,39.432900,0.000000
223.958650,0.505550,8053.862248,39.432900,0.000000
224.059760,0.606660,8057.849309,39.432900,0.000000
224.160870,0.707770,8061.836369,39.432900,0.000000
224.261980,0.808880,8065.823430,39.432900,0.000000
224.363090,0.909990,8069.810490,39.432900,0.000000
224.464200,1.011100,8073.797551,39.432900,0.000000
global_time,t',p,v,a
224.464200,0.000000,8073.797551,39.432900,0.000000
224.565310,0.101110,8077.784611,39.432900,0.000000
224.666420,0.202220,8081.771672,39.432900,0.000000
224.767530,0.303330,8085.758733,39.432900,0.000000
224.868640,0.404440,8089.745793,39.432900,0.000000
224.969750,0.505550,8093.732854,39.432900,0.000000
225.070860,0.606660,8097.719914,39.432900,0.000000
225.171970,0.707770,8101.706975,39.432900,0.000000
225.273080,0.808880,8105.694035,39.432900,0.000000
225.374190,0.909990,8109.681096,39.432900,0.000000
225.475300,1.011100,8113.668156,39.432900,0.000000
global_time,t',p,v,a
225.475300,0.000000,8113.668156,39.432900,0.000000
225.576410,0.101110,8117.655217,39.432900,0.000000
225.677520,0.202220,8121.642277,39.432900,0.000000
225.778630,0.303330,8125.629338,39.432900,0.000000
225.879740,0.404440,8129.616398,39.432900,0.000000
225.980850,0.505550,8133.603459,39.432900,0.000000
226.081960,0.606660,8137.590519,39.432900,0.000000
226.183070,0.707770,8141.577580,39.432900,0.000000
226.284180,0.808880,8145.564640,39.432900,0.000000
226.385290,0.909990,8149.551701,39.432900,0.000000
226.486400,1.011100,8153.538761,39.432900,0.000000
global_time,t',p,v,a
226.486400,0.000000,8153.538761,39.432900,0.000000
226.587510,0.101110,8157.525822,39.432900,0.000000
226.688620,0.202220,8161.512882,39.432900,0.000000
226.789730,0.303330,8165.499943,39.432900,0.000000
226.890840,0.404440,8169.487003,39.432900,0.000000
226.991950,0.505550,8173.474064,39.432900,0.000000
227.093060,0.606660,8177.461124,39.432900,0.000000
227.194170,0.707770,8181.448185,39.432900,0.000000
227.295280,0.808880,8185.435246,39.432900,0.000000
227.396390,0.909990,8189.422306,39.432900,0.000000
227.497500,1.011100,8193.409367,39.432900,0.000000
global_time,t',p,v,a
227.497500,0.000000,8193.409367,39.432900,0.000000
227.598610,0.101110,8197.396427,39.432900,0.000000
227.699720,0.202220,8201.383488,39.432900,0.000000
227.800830,0.303330,8205.370548,39.432900,0.000000
227.901940,0.404440,8209.357609,39.432900,0.000000
228.003050,0.505550,8213.344669,39.432900,0.000000
228.104160,0.606660,8217.331730,39.432900,0.000000
228.205270,0.707770,8221.318790,39.432900,0.000000
228.306380,0.808880,8225.305851,39.432900,0.000000
228.407490,0.909990,8229.292911,39.432900,0.000000
228.508600,1.011100,8233.279972,39.432900,0.000000
global_time,t',p,v,a
228.508600,0.000000,8233.279972,39.432900,0.000000
228.609710,0.101110,8237.267032,39.432900,0.000000
228.710820,0.202220,8241.254093,39.432900,0.000000
228.811930,0.303330,8245.241153,39.432900,0.000000
228.913040,0.404440,8249.228214,39.432900,0.000000
229.014150,0.505550,8253.215274,39.432900,0.000000
229.115260,0.606660,8257.202335,39.432900,0.000000
229.216370,0.707770,8261.189395,39.432900,0.000000
229.317480,0.808880,8265.176456,39.432900,0.000000
229.418590,0.909990,8269.163516,39.432900,0.000000
229.519700,1.011100,8273.150577,39.432900,0.000000
global_time,t',p,v,a
229.519700,0.000000,8273.150577,39.432900,0.000000
229.620810,0.101110,8277.137637,39.432900,0.000000
229.721920,0.202220,8281.124698,39.432900,0.000000
229.823030,0.303330,8285.111758,39.432900,0.000000
229.924140,0.404440,8289.098819,39.432900,0.000000
230.025250,0.505550,8293.085880,39.432900,0.000000
230.126360,0.606660,8297.072940,39.432900,0.000000
230.227470,0.707770,8301.060001,39.432900,0.000000
230.328580,0.808880,8305.047061,39.432900,0.000000
230.429690,0.909990,8309.034122,39.432900,0.000000
230.530800,1.011100,8313.021182,39.432900,0.000000
global_time,t',p,v,a
230.530800,0.000000,8313.021182,39.432900,0.000000
230.631910,0.101110,8317.008243,39.432900,0.000000
230.733020,0.202220,8320.995303,39.432900,0.000000
230.834130,0.303330,8324.982364,39.432900,0.000000
230.935240,0.404440,8328.969424,39.432900,0.000000
231.036350,0.505550,8332.956485,39.432900,0.000000
231.137460,0.606660,8336.943545,39.432900,0.000000
231.238570,0.707770,8340.930606,39.432900,0.000000
231.339680,0.808880,8344.917666,39.432900,0.000000
231.440790,0.909990,8348.904727,39.432900,0.000000
231.541900,1.011100,8352.891787,39.432900,0.000000
global_time,t',p,v,a
231.541900,0.000000,8352.891787,39.432900,0.000000
231.643010,0.101110,8356.878848,39.432900,0.000000
231.744120,0.202220,8360.865908,39.432900,0.000000
231.845230,0.303330,8364.852969,39.432900,0.000000
231.946340,0.404440,8368.840029,39.432900,0.000000
232.047450,0.505550,8372.827090,39.432900,0.000000
232.148560,0.606660,8376.814150,39.432900,0.000000
232.249670,0.707770,8380.801211,39.432900,0.000000
232.350780,0.808880,8384.788271,39.432900,0.000000
232.451890,0.909990,8388.775332,39.432900,0.000000
232.553000,1.011100,8392.762392,39.432900,0.000000
global_time,t',p,v,a
232.553000,0.000000,8392.762392,39.432900,0.000000
232.654110,0.101110,8396.749453,39.432900,0.000000
232.755220,0.202220,8400.736514,39.432900,0.000000
232.856330,0.303330,8404.723574,39.432900,0.000000
232.957440,0.404440,8408.710635,39.432900,0.000000
233.058550,0.505550,8412.697695,39.432900,0.000000
233.159660,0.606660,8416.684756,39.432900,0.000000
233.260770,0.707770,8420.671816,39.432900,0.000000
233.361880,0.808880,8424.658877,39.432900,0.000000
233.462990,0.909990,8428.645937,39.432900,0.000000
233.564100,1.011100,8432.632998,39.432900,0.000000
global_time,t',p,v,a
233.564100,0.000000,8432.632998,39.432900,0.000000
233.665210,0.101110,8436.620058,39.432900,0.000000
233.766320,0.202220,8440.607119,39.432900,0.000000
233.867430,0.303330,8444.594179,39.432900,0.000000
233.968540,0.404440,8448.581240,39.432900,0.000000
234.069650,0.505550,8452.568300,39.432900,0.000000
234.170760,0.606660,8456.555361,39.432900,0.000000
234.271870,0.707770,8460.542421,39.432900,0.000000
234.372980,0.808880,8464.529482,39.432900,0.000000
234.474090,0.909990,8468.516542,39.432900,0.000000
234.575200,1.011100,8472.503603,39.432900,0.000000
global_time,t',p,v,a
234.575200,0.000000,8472.503603,39.432900,0.000000
234.676310,0.101110,8476.490663,39.432900,0.000000
234.777420,0.202220,8480.477724,39.432900,0.000000
234.878530,0.303330,8484.464784,39.432900,0.000000
234.979640,0.404440,8488.451845,39.432900,0.000000
235.080750,0.505550,8492.438905,39.432900,0.000000
235.181860,0.606660,8496.425966,39.432900,0.000000
235.282970,0.707770,8500.413027,39.432900,0.000000
235.384080,0.808880,8504.400087,39.432900,0.000000
235.485190,0.909990,8508.387148,39.432900,0.000000
235.586300,1.011100,8512.374208,39.432900,0.000000
global_time,t',p,v,a
235.586300,0.000000,8512.374208,39.432900,0.000000
235.687410,0.101110,8516.361269,39.432900,0.000000
235.788520,0.202220,8520.348329,39.432900,0.000000
235.889630,0.303330,8524.335390,39.432900,0.000000
235.990740,0.404440,8528.322450,39.432900,0.000000
236.091850,0.505550,8532.309511,39.432900,0.000000
236.192960,0.606660,8536.296571,39.432900,0.000000
236.294070,0.707770,8540.283632,39.432900,0.000000
236.395180,0.808880,8544.270692,39.432900,0.000000
236.496290,0.909990,8548.257753,39.432900,0.000000
236.597400,1.011100,8552.244813,39.432900,0.000000
global_time,t',p,v,a
236.597400,0.000000,8552.244813,39.432900,0.000000
236.698510,0.101110,8556.231874,39.432900,0.000000
236.799620,0.202220,8560.218934,39.432900,0.000000
236.900730,0.303330,8564.205995,39.432900,0.000000
237.001840,0.404440,8568.193055,39.432900,0.000000
237.102950,0.505550,8572.180116,39.432900,0.000000
237.204060,0.606660,8576.167176,39.432900,0.000000
237.305170,0.707770,8580.154237,39.432900,0.000000
237.406280,0.808880,8584.141297,39.432900,0.000000
237.507390,0.909990,8588.128358,39.432900,0.000000
237.608500,1.011100,8592.115418,39.432900,0.000000
global_time,t',p,v,a
237.608500,0.000000,8592.115418,39.432900,0.000000
237.709610,0.101110,8596.102479,39.432900,0.000000
237.810720,0.202220,8600.089539,39.432900,0.000000
237.911830,0.303330,8604.076600,39.432900,0.000000
238.012940,0.404440,8608.063661,39.432900,0.000000
238.114050,0.505550,8612.050721,39.432900,0.000000
238.215160,0.606660,8616.037782,39.432900,0.000000
238.316270,0.707770,8620.024842,39.432900,0.000000
238.417380,0.808880,8624.011903,39.432900,0.000000
